date,AAPL UW Equity,AXP UN Equity,BA UN Equity,CAT UN Equity,CSCO UW Equity,CVX UN Equity,DD UN Equity,DIS UN Equity,GE UN Equity,GS UN Equity,HD UN Equity,IBM UN Equity,INTC UW Equity,JNJ UN Equity,JPM UN Equity,KO UN Equity,MCD UN Equity,MMM UN Equity,MRK UN Equity,MSFT UW Equity,NKE UN Equity,PFE UN Equity,PG UN Equity,TRV UN Equity,UNH UN Equity,UTX UN Equity,V UN Equity,VZ UN Equity,WMT UN Equity,XOM UN Equity
2015-07-07,125.69,77.55,143.15,83.99,27.36,95.27,59.1,117.1,26.47,208.21,112.4,165.0,29.9,98.92,66.8,40.25,96.68,155.43,57.99,44.3,55.645,33.73,81.72,100.03,120.7,110.09,67.77,47.25,73.79,82.87
2015-07-08,122.57,75.93,141.92,82.27,26.99,93.56,58.16,115.19,25.89,204.06,111.0,163.16,29.5,97.77,65.43,39.86,95.84,152.71,57.35,44.24,54.635,33.45,80.99,98.76,118.78,108.67,66.73,46.58,73.06,81.97
2015-07-09,120.07,76.34,142.8,81.69,26.91,93.78,57.9,115.6,26.02,204.81,111.38,163.85,28.93,98.4,66.11,39.92,96.49,153.75,57.38,44.52,54.72,33.86,80.66,100.07,119.34,108.92,67.05,46.26,72.78,81.6
2015-07-10,123.28,77.31,144.48,82.15,27.28,94.41,58.25,116.44,26.27,207.19,113.1,166.95,29.17,99.53,67.05,40.39,97.65,154.95,57.95,44.61,55.26,34.36,80.95,101.0,122.15,110.18,68.42,47.0,73.12,82.22
2015-07-13,125.66,78.53,146.62,83.64,27.79,94.6,59.51,118.05,26.47,210.12,114.9,169.38,29.73,100.27,68.09,40.66,98.43,156.47,57.87,45.54,56.205,34.82,81.91,102.33,122.45,111.58,69.52,47.2,73.88,82.42
2015-07-14,125.61,78.97,147.75,84.46,28.03,95.55,59.43,117.85,26.66,212.16,115.36,168.61,29.65,99.78,69.04,41.17,98.78,156.78,58.19,45.62,56.17,35.08,82.04,102.38,125.0,111.51,70.1,47.41,73.79,83.11
2015-07-15,126.82,78.54,146.89,84.16,28.11,94.24,59.0,118.3,26.77,212.96,115.58,168.53,29.69,100.42,69.19,41.13,99.07,156.0,58.22,45.76,55.95,34.98,82.15,102.42,125.86,111.25,70.02,47.33,73.65,82.76
2015-07-16,128.51,78.92,148.49,83.76,28.32,94.48,59.77,119.07,27.04,211.18,114.73,171.0,29.9,101.11,69.56,41.48,97.86,157.17,58.82,46.66,56.17,35.1,82.3,103.29,124.93,111.26,70.57,47.83,73.83,82.91
2015-07-17,129.62,79.22,146.84,83.16,28.18,93.15,59.67,118.86,27.24,212.46,114.47,172.51,29.47,100.08,69.21,41.25,97.5,156.69,58.82,46.62,56.4,35.07,82.24,102.94,123.85,110.74,70.88,47.59,73.39,82.61
2015-07-20,132.07,79.3,146.72,82.25,28.03,92.94,59.57,119.58,27.14,212.39,113.41,173.22,29.1,100.37,69.26,41.38,97.49,157.12,59.0,46.92,56.565,35.24,82.19,102.61,122.65,110.48,72.7,48.1,73.1,81.76
2015-07-21,130.75,78.95,145.0,82.22,27.84,93.9,59.28,119.31,26.85,211.5,113.86,163.07,28.72,100.34,69.1,41.19,97.32,155.76,58.67,47.28,56.495,35.14,81.63,104.48,120.86,102.71,72.02,46.97,72.74,81.66
2015-07-22,125.22,78.99,146.47,79.76,27.53,93.51,58.9,119.33,26.63,213.25,114.9,160.35,28.605,100.18,70.08,40.9,97.58,155.41,58.13,45.54,57.045,34.88,80.83,105.3,120.61,101.55,71.97,46.45,73.16,81.79
2015-07-23,125.16,77.01,146.11,76.88,28.01,92.94,58.48,118.8,26.26,211.05,114.59,161.73,28.595,100.2,69.64,40.84,97.09,149.5,58.07,46.11,57.0,34.78,80.7,105.3,119.33,101.14,71.75,46.35,72.51,81.14
2015-07-24,124.5,75.9,144.06,76.1,28.4,90.6,56.94,118.91,25.75,207.35,113.59,159.75,28.06,99.15,68.91,40.44,96.1,149.33,57.41,45.94,56.495,34.26,80.29,105.27,117.94,99.31,74.8,46.04,71.58,79.94
2015-07-27,122.77,74.92,141.03,75.32,28.21,89.14,56.73,118.25,25.95,205.02,113.07,159.07,28.35,98.28,68.01,40.54,96.04,148.71,56.99,45.35,55.865,34.34,79.97,105.59,117.88,98.87,73.86,45.83,71.38,79.26
2015-07-28,123.38,75.11,141.81,77.78,28.21,92.4,55.9,118.46,26.1,206.24,114.84,160.05,28.96,99.02,68.05,40.55,97.33,151.11,57.52,45.34,56.735,35.35,80.23,105.94,121.52,98.97,74.74,45.89,72.1,82.48
2015-07-29,122.99,75.7,144.14,77.33,28.4,93.25,55.46,119.84,26.26,206.84,116.37,161.09,29.01,99.73,68.94,40.59,98.21,151.45,58.54,46.29,57.46,35.76,80.62,106.43,121.52,99.36,76.01,46.56,72.23,83.14
2015-07-30,122.37,76.12,143.01,78.35,28.3,93.03,55.59,120.03,26.12,207.2,116.46,160.96,28.91,99.84,69.04,40.56,99.17,151.57,58.52,46.88,57.505,35.73,77.39,106.5,120.56,100.73,76.38,46.67,72.16,83.01
2015-07-31,121.3,76.06,144.17,78.63,28.42,88.48,55.76,120.0,26.1,205.07,117.03,161.99,28.95,100.21,68.53,41.08,99.86,151.34,58.96,46.7,57.61,36.06,76.7,106.12,121.4,100.31,75.34,46.79,71.98,79.21
2015-08-03,118.44,75.98,143.69,77.26,28.36,85.6,55.29,121.12,25.87,204.69,116.89,158.71,29.05,100.02,68.53,41.54,99.42,150.12,59.05,46.81,57.415,36.15,76.4,106.94,120.89,99.42,75.77,46.97,72.18,78.06
2015-08-04,114.64,75.72,143.54,76.6,28.03,85.21,54.64,121.69,25.9,205.17,117.53,157.6,29.13,99.8,68.46,41.85,99.14,150.4,58.7,47.54,57.885,36.11,75.91,106.63,120.84,99.03,75.27,46.67,72.25,77.17
2015-08-05,115.4,75.59,144.95,76.88,28.27,84.03,54.57,110.53,26.1,205.7,118.0,157.9,29.12,100.52,68.73,42.12,99.8,151.01,59.1,47.58,58.375,35.82,75.77,106.08,123.92,98.87,74.98,46.64,73.51,77.17
2015-08-06,115.13,75.0,143.82,77.46,28.21,85.19,54.47,108.55,26.03,205.09,116.56,156.32,29.01,99.07,68.25,41.92,99.35,149.26,58.43,46.62,57.56,35.17,75.74,105.46,122.04,98.98,73.58,46.63,72.79,78.09
2015-08-07,115.52,79.72,142.42,77.29,28.15,83.75,53.43,109.35,25.79,203.44,116.93,155.12,28.88,98.85,68.05,41.77,98.92,148.89,57.97,46.74,57.255,35.19,75.48,105.48,121.82,98.29,74.21,46.36,71.25,76.83
2015-08-10,119.72,81.26,145.86,80.16,28.59,85.89,54.39,111.0,26.24,205.97,117.6,156.75,29.64,99.79,68.89,41.68,99.39,151.24,58.41,47.33,57.68,35.36,76.38,105.82,122.48,99.55,74.38,47.23,71.48,78.75
2015-08-11,113.49,81.34,144.05,78.04,28.02,85.78,53.39,108.0,25.71,201.7,117.69,155.51,28.97,99.01,68.23,41.48,98.81,148.48,57.76,46.41,57.23,35.12,76.22,105.89,122.26,98.61,73.36,47.6,71.93,77.49
2015-08-12,115.24,81.0,142.43,78.92,27.9,86.79,53.28,106.99,25.86,201.13,117.69,156.16,29.46,98.71,67.24,41.26,98.28,148.52,58.26,46.74,56.53,35.37,76.39,105.43,121.2,98.69,73.54,47.85,72.58,78.79
2015-08-13,115.15,80.76,144.81,77.76,28.7,85.85,53.03,107.52,25.79,200.74,119.02,155.07,28.87,98.48,67.55,41.1,99.37,147.4,58.98,46.73,56.8,35.36,75.78,106.95,120.52,98.38,73.93,47.66,72.11,78.65
2015-08-14,115.96,80.91,145.09,78.49,29.03,85.99,53.86,107.16,26.08,202.02,119.75,155.75,29.02,98.81,67.89,41.25,99.27,148.28,59.18,47.0,57.18,35.32,75.62,107.71,121.02,98.7,74.22,47.49,72.38,78.36
2015-08-17,117.16,81.0,144.44,78.54,28.825,83.23,54.27,109.05,26.21,202.57,119.7,156.31,29.08,99.87,68.07,41.35,100.66,149.24,59.71,47.32,57.49,35.5,75.53,107.71,123.82,99.36,74.41,47.52,71.91,78.77
2015-08-18,116.5,81.24,144.6,78.82,28.25,83.44,53.9,106.94,26.07,201.18,122.8,156.01,28.91,99.37,68.21,41.3,100.76,148.31,59.66,47.27,57.41,35.52,75.13,107.82,125.5,99.41,74.47,47.46,69.48,77.9
2015-08-19,115.01,80.95,142.72,77.41,27.8,80.91,53.15,106.45,25.73,200.95,122.76,153.94,28.36,99.31,67.6,40.78,101.1,145.87,59.66,46.61,57.48,35.27,74.12,107.22,123.22,98.21,74.4,47.44,68.57,76.23
2015-08-20,112.65,78.76,137.02,76.41,27.04,79.24,52.41,100.02,25.19,196.75,120.54,152.66,27.53,98.79,65.94,40.55,99.76,143.35,56.95,45.66,56.15,34.55,73.91,105.7,119.79,95.82,73.95,46.88,68.43,74.57
2015-08-21,105.76,77.03,131.71,75.0,26.47,75.76,52.0,98.84,24.59,187.74,116.16,148.85,26.56,95.56,63.6,39.53,97.13,142.09,55.77,43.07,53.435,33.54,71.84,102.93,116.28,93.01,71.19,46.1,66.54,72.13
2015-08-24,103.12,74.65,127.19,72.82,25.19,72.12,49.98,95.36,23.87,179.46,112.54,143.47,26.25,92.82,60.25,38.38,92.87,138.58,53.99,41.68,51.935,32.13,69.14,98.78,110.43,90.87,68.36,44.74,63.95,68.72
2015-08-25,103.74,73.52,125.49,72.06,24.62,70.02,49.06,95.89,23.27,178.22,110.97,140.96,25.87,90.73,59.91,37.99,91.21,137.64,51.17,40.47,51.765,31.34,68.42,97.75,109.98,88.8,66.97,43.5,63.1,68.71
2015-08-26,109.69,75.63,129.34,73.87,25.68,73.09,50.66,99.23,24.01,184.4,115.93,146.7,27.3,95.11,62.91,38.73,95.15,142.72,54.42,42.71,54.38,32.43,70.9,100.0,113.46,91.56,70.69,45.16,64.83,72.5
2015-08-27,112.92,76.88,131.87,75.66,26.17,77.64,52.02,102.17,25.01,189.21,117.66,148.54,27.72,96.22,64.48,39.27,97.33,143.9,54.95,43.9,56.31,33.26,71.48,101.4,117.77,93.27,72.4,46.19,66.08,74.85
2015-08-28,113.29,76.65,133.24,75.95,26.0,80.43,51.84,102.48,25.16,187.75,117.52,147.98,28.42,95.17,64.13,39.45,96.25,144.21,55.37,43.93,56.25,32.66,71.21,100.43,117.28,93.24,72.46,46.07,64.94,75.07
2015-08-31,112.76,76.72,130.68,76.44,25.88,80.99,51.5,101.88,24.82,188.6,116.46,147.89,28.54,93.98,64.1,39.32,95.02,142.14,53.85,43.52,55.875,32.22,70.67,99.55,115.7,91.61,71.3,46.01,64.73,75.24
2015-09-01,107.72,74.0,127.44,74.9,25.12,78.19,50.02,99.51,23.88,182.12,113.07,142.68,27.82,92.09,61.45,38.75,93.47,138.5,52.53,41.82,54.315,31.36,68.9,97.49,112.63,89.72,68.96,44.9,63.82,72.08
2015-09-02,112.34,74.94,130.63,76.1,25.65,78.06,50.65,101.89,24.57,184.51,116.48,145.05,28.6,93.35,62.57,38.9,96.04,141.24,52.98,43.36,55.35,31.97,69.81,98.93,114.23,91.24,69.62,45.35,64.44,73.23
2015-09-03,110.37,75.26,131.02,74.45,25.9,78.26,50.56,101.99,24.51,185.06,116.6,146.78,29.08,92.64,62.68,39.16,96.01,141.74,52.65,43.5,55.425,31.89,69.93,99.37,113.99,91.91,70.4,45.72,64.86,73.79
2015-09-04,109.27,74.08,129.76,73.1,25.52,76.67,48.6,100.97,24.0,180.38,114.42,143.7,28.52,91.31,61.5,38.52,94.85,139.84,51.59,42.61,54.845,31.37,68.76,97.76,112.36,90.68,69.16,44.82,63.89,72.46
2015-09-08,112.31,75.49,133.82,74.3,26.3,76.84,49.61,104.01,24.96,185.88,116.43,147.23,29.5,93.94,63.16,38.9,96.78,143.43,52.69,43.89,55.875,32.53,69.98,99.65,116.09,92.82,70.53,45.88,66.38,73.5
2015-09-09,110.15,75.12,132.65,72.96,25.94,74.92,48.84,101.91,24.55,185.68,113.97,145.05,29.24,92.22,62.18,38.3,95.43,140.86,51.93,43.07,54.93,31.96,68.48,98.48,115.08,91.85,69.6,45.39,65.12,72.0
2015-09-10,112.57,75.31,133.55,72.42,26.26,75.66,48.62,102.6,24.68,185.91,114.49,146.2,29.27,92.72,62.66,38.42,95.25,140.78,52.72,43.29,55.19,32.62,68.32,99.09,116.77,91.4,70.23,45.46,64.12,72.52
2015-09-11,114.21,75.5,134.67,72.63,26.02,75.79,48.44,104.48,24.95,185.27,115.44,147.37,29.47,92.93,62.56,38.13,97.41,141.26,52.09,43.48,55.91,32.97,68.42,99.49,118.7,92.33,70.76,45.73,64.65,72.69
2015-09-14,115.31,75.14,134.43,72.77,25.7,75.77,47.98,103.82,24.77,183.94,114.73,145.65,29.39,93.32,62.38,38.1,96.97,140.81,52.34,43.04,55.945,32.71,68.06,99.28,117.8,91.83,70.01,45.65,64.28,72.49
2015-09-15,116.28,76.5,136.3,74.58,25.98,77.17,48.3,103.43,25.3,187.45,116.18,147.53,29.73,94.4,63.58,38.5,98.19,143.6,53.55,43.98,56.92,33.17,69.45,100.86,120.03,92.68,70.51,46.37,64.32,72.86
2015-09-16,116.41,77.32,137.2,75.64,26.07,79.02,48.41,103.96,25.93,188.64,117.82,148.41,29.77,94.61,64.14,39.15,98.69,144.2,53.87,44.3,57.79,33.18,70.1,101.91,121.15,93.94,70.99,46.19,64.69,74.3
2015-09-17,113.92,77.06,137.45,74.06,25.88,79.41,48.08,104.2,25.35,186.45,117.91,148.14,29.71,94.84,62.65,39.38,97.84,142.95,53.96,44.25,57.635,33.48,70.24,101.66,123.26,93.31,70.96,45.23,64.47,74.46
2015-09-18,113.45,75.95,136.09,71.86,25.54,77.74,47.53,102.84,24.8,180.94,115.12,144.51,29.02,93.39,60.94,38.98,97.05,139.62,52.13,43.48,57.525,32.85,69.94,99.66,122.47,91.07,69.79,44.57,63.34,72.68
2015-09-21,115.21,76.74,136.02,72.16,25.54,78.09,48.24,103.41,25.09,183.35,116.58,146.48,29.16,93.13,61.45,39.19,97.9,140.04,50.98,44.11,58.28,32.42,70.65,100.52,123.94,91.55,70.78,44.8,63.72,73.39
2015-09-22,113.4,75.71,133.99,71.68,25.14,77.25,48.57,102.49,25.11,179.72,115.8,144.43,28.67,93.24,60.91,38.79,97.2,138.02,50.74,43.9,57.985,32.26,70.19,98.98,122.93,88.2,70.25,44.43,63.59,72.74
2015-09-23,114.32,75.63,131.67,70.2,25.28,76.12,47.91,101.57,25.14,179.41,116.17,143.66,28.74,92.99,60.64,38.76,97.38,137.66,51.03,43.87,57.715,32.62,70.26,99.08,123.28,86.96,70.95,43.98,63.72,72.3
2015-09-24,115.0,74.69,129.75,65.8,25.41,76.89,48.03,100.62,24.91,176.91,116.34,144.41,28.48,92.48,60.22,39.15,97.29,137.58,50.59,43.91,57.395,32.7,71.36,98.86,121.09,86.82,70.24,44.09,63.83,72.73
2015-09-25,114.71,75.1,131.01,64.98,26.025,77.7,48.55,100.3,24.92,179.83,116.74,145.42,28.81,91.0,61.47,39.62,97.59,139.56,49.6,43.94,62.5,31.89,72.67,99.91,116.37,87.3,70.69,44.22,63.78,73.23
2015-09-28,112.44,73.34,128.13,63.79,25.66,75.77,47.32,98.49,24.31,173.02,114.1,142.52,28.76,91.37,59.98,39.53,95.96,138.38,48.42,43.29,61.07,30.82,71.77,99.08,112.7,86.83,67.2,43.74,63.66,72.6
2015-09-29,109.06,73.1,128.75,64.31,25.64,76.25,47.5,99.42,24.57,171.86,112.91,142.47,29.24,93.04,59.84,39.66,97.48,141.55,48.65,43.44,59.835,31.02,72.28,99.47,114.22,87.98,68.53,43.53,63.78,72.97
2015-09-30,110.3,74.13,130.95,65.36,26.25,78.88,48.2,102.2,25.22,173.76,115.49,144.97,30.14,93.35,60.97,40.12,98.53,141.77,49.39,44.26,61.485,31.41,71.94,99.53,116.01,88.99,69.66,43.51,64.84,74.35
2015-10-01,109.58,73.89,130.61,64.39,25.73,78.34,48.35,102.67,25.19,176.02,117.03,143.59,30.0,93.17,61.42,39.8,98.78,140.8,49.37,44.61,61.915,31.84,71.95,98.34,116.61,88.36,69.99,42.96,64.27,74.06
2015-10-02,110.38,74.41,132.56,65.7,25.76,81.55,49.26,103.0,25.47,177.01,117.81,144.58,30.51,93.93,60.81,40.39,99.79,143.2,50.14,45.57,62.605,33.08,72.42,100.03,118.83,89.77,70.67,42.84,64.98,75.88
2015-10-05,110.78,77.3,134.02,69.18,26.85,84.03,51.28,103.85,26.82,180.7,119.2,149.04,31.21,94.76,62.02,41.01,101.17,146.32,51.23,46.63,62.135,33.48,73.22,101.86,119.65,92.26,72.23,44.0,65.87,76.81
2015-10-06,111.31,76.91,134.63,70.82,27.23,86.99,55.21,103.77,27.29,180.32,118.68,148.78,31.74,93.42,62.05,40.96,101.9,145.79,49.8,46.75,61.595,32.79,73.4,101.07,116.05,92.55,72.08,44.06,65.68,77.89
2015-10-07,110.78,77.18,137.02,70.38,27.54,88.12,55.38,103.39,27.77,182.23,119.65,150.09,32.315,94.98,62.13,41.52,101.77,147.54,50.95,46.8,61.05,33.29,73.72,102.17,116.43,93.51,73.22,43.85,66.36,79.2
2015-10-08,109.5,77.18,139.04,71.84,27.91,89.91,56.13,104.61,28.03,181.07,121.06,152.28,32.52,95.08,62.13,41.98,102.95,149.48,51.02,47.45,62.455,33.09,74.4,103.09,116.08,94.33,73.9,44.23,66.88,80.03
2015-10-09,112.12,77.33,139.7,71.3,27.91,89.57,56.18,105.56,28.07,179.19,121.33,152.39,32.14,95.37,61.93,42.02,102.76,149.9,50.95,47.11,62.47,33.24,74.48,102.94,119.27,95.37,73.98,44.16,66.69,79.26
2015-10-12,111.6,77.31,140.68,70.5,27.96,88.74,55.66,106.35,28.09,180.23,121.9,151.14,32.21,95.99,61.72,42.0,103.24,150.06,50.71,47.0,63.215,33.22,74.33,103.72,122.51,95.43,74.99,44.3,66.93,79.3
2015-10-13,111.79,76.6,140.29,70.17,27.85,88.38,55.76,106.59,27.87,180.97,121.61,149.62,32.04,95.45,61.55,41.65,103.38,149.11,49.47,46.89,62.905,32.98,74.11,103.31,123.99,94.28,75.0,44.36,66.73,79.16
2015-10-14,110.21,76.17,134.22,70.71,27.82,89.76,56.4,105.73,27.6,179.51,120.27,150.01,32.8,94.53,59.99,41.68,102.82,148.32,49.54,46.68,62.92,33.04,74.21,102.77,122.07,92.17,74.2,43.99,60.03,80.16
2015-10-15,111.86,76.74,137.39,70.83,28.15,90.72,56.7,107.89,28.03,184.96,121.81,150.09,32.75,97.15,61.89,41.92,103.66,149.19,50.72,47.01,64.395,34.08,74.27,104.96,120.17,93.18,75.34,44.67,59.33,81.48
2015-10-16,111.04,77.21,137.6,69.68,28.25,91.29,57.27,108.24,28.98,185.18,122.74,150.39,33.04,98.24,62.43,42.02,104.82,148.7,51.48,47.51,65.235,34.41,74.9,105.9,119.98,93.0,76.0,44.7,58.89,82.48
2015-10-19,111.73,77.0,138.42,69.27,28.25,90.03,57.05,109.47,28.99,185.74,123.1,149.22,33.59,97.94,62.22,41.99,104.49,148.0,51.4,47.62,66.605,34.5,75.16,106.32,120.73,92.05,76.99,44.7,58.85,80.99
2015-10-20,113.77,76.95,138.88,70.27,28.5,89.99,57.19,109.84,28.78,185.51,122.85,140.64,33.44,97.59,62.52,42.29,103.84,149.11,50.39,47.77,66.185,34.0,74.43,108.95,120.42,95.62,76.28,45.24,58.75,80.83
2015-10-21,113.76,76.51,141.19,69.67,28.28,89.33,57.28,110.09,28.85,179.7,123.3,140.92,33.37,97.63,62.06,42.19,102.54,149.82,50.59,47.2,66.235,33.46,73.59,110.7,118.11,97.97,75.46,44.86,58.64,80.21
2015-10-22,115.5,72.5,146.31,70.88,29.01,91.62,59.19,113.25,29.58,183.56,124.36,144.09,34.4,99.53,63.19,43.24,110.87,156.0,52.01,48.03,66.205,33.33,74.85,112.32,113.81,99.79,76.42,45.89,58.9,82.89
2015-10-23,119.08,74.59,146.7,71.75,29.35,91.24,60.27,113.09,29.51,185.5,124.61,144.68,34.9,100.31,63.87,42.79,112.59,155.79,52.88,52.87,65.265,34.05,77.03,112.28,115.92,100.62,77.07,46.16,58.3,82.98
2015-10-26,115.28,74.19,146.7,71.52,28.95,88.77,60.37,113.52,29.55,187.01,125.01,143.66,34.59,99.94,63.9,42.59,112.18,156.54,52.91,54.25,65.69,34.16,77.49,112.77,116.53,100.23,78.18,46.36,58.02,81.22
2015-10-27,114.55,74.01,148.46,70.39,29.05,87.7,62.05,113.77,29.46,186.31,124.47,137.86,34.47,100.19,63.64,42.61,111.64,156.73,53.47,53.69,65.41,34.99,77.29,113.41,119.37,98.88,77.52,46.17,57.48,81.09
2015-10-28,119.27,74.45,147.88,71.97,29.36,89.79,63.37,114.34,29.39,191.32,123.82,140.83,34.71,100.48,65.5,42.73,112.94,158.08,55.1,53.98,65.645,35.45,76.51,114.26,119.78,99.32,78.87,46.48,57.64,82.28
2015-10-29,120.53,74.22,147.18,71.97,29.14,89.89,63.34,115.04,29.34,189.89,123.63,140.55,34.03,101.37,65.21,42.79,112.62,157.61,54.87,53.36,65.56,34.77,77.02,114.29,119.71,99.05,78.51,46.4,57.96,82.23
2015-10-30,119.5,73.26,148.07,72.99,28.85,90.88,63.4,113.74,28.92,187.5,123.64,140.08,33.86,101.03,64.25,42.35,112.25,157.21,54.66,52.64,65.515,33.82,76.38,112.89,117.78,98.41,77.58,46.88,57.24,82.74
2015-11-02,121.18,73.94,148.4,74.34,28.77,94.96,63.94,115.04,29.4,189.68,124.41,140.37,34.11,102.17,65.54,42.24,112.11,159.92,55.11,53.24,65.595,35.06,76.6,113.87,118.69,99.39,75.22,46.78,57.61,85.28
2015-11-03,122.57,74.03,148.09,74.75,28.61,98.14,64.01,115.54,29.59,190.69,125.66,141.88,34.31,101.96,65.78,42.16,112.08,158.75,55.11,54.15,65.7,34.97,77.05,113.69,117.66,100.0,77.9,46.45,58.11,86.85
2015-11-04,122.0,74.07,148.19,74.55,28.47,96.77,64.27,113.25,29.54,191.65,125.38,141.63,34.15,101.94,65.85,41.97,112.4,158.91,55.53,54.4,65.18,34.14,77.06,114.08,114.64,100.33,78.35,46.14,58.37,85.98
2015-11-05,120.92,73.93,147.97,74.22,28.43,94.55,64.81,113.0,29.64,192.02,125.72,139.89,34.0,102.33,66.44,42.33,112.85,158.99,55.05,54.38,65.93,34.15,76.39,113.97,116.23,100.8,79.26,46.2,58.61,84.81
2015-11-06,121.06,74.3,147.94,73.84,28.45,94.03,66.11,115.67,29.92,199.17,125.98,138.25,33.84,101.92,68.46,41.96,113.31,159.26,54.61,54.92,65.89,33.93,75.57,113.1,114.81,100.8,78.75,45.78,58.78,84.47
2015-11-09,120.57,73.42,145.98,71.89,28.18,92.32,66.77,116.42,29.75,196.76,124.5,135.31,33.35,100.84,67.39,41.54,112.93,157.47,54.24,54.16,65.24,33.65,75.4,112.83,114.26,99.66,78.04,45.3,58.49,81.95
2015-11-10,116.77,73.37,145.15,72.43,27.98,93.23,66.34,117.42,30.12,197.81,125.26,135.47,33.21,101.45,67.68,41.77,113.22,157.59,54.43,53.51,65.0,33.79,75.77,114.05,115.89,98.68,79.48,45.1,58.68,82.35
2015-11-11,116.11,72.91,144.99,71.91,27.82,92.19,67.0,116.52,30.67,197.39,124.71,135.02,32.86,101.86,67.35,42.04,113.85,159.05,53.72,53.65,63.71,33.74,75.96,114.38,114.54,98.26,79.18,45.32,57.58,81.62
2015-11-12,115.72,71.98,142.54,68.66,27.83,89.86,66.11,116.21,30.16,192.77,123.81,133.04,32.4,100.27,66.0,41.58,112.11,156.3,53.03,53.32,62.99,33.39,74.66,112.31,112.82,99.22,78.31,44.83,56.95,79.41
2015-11-13,112.34,71.2,142.59,69.63,26.21,88.68,67.05,114.84,30.28,190.39,120.0,131.75,32.11,99.88,65.56,41.38,109.97,155.65,53.03,52.84,60.93,33.27,73.96,112.0,111.41,96.48,78.11,44.23,56.42,78.1
2015-11-16,114.175,71.66,144.42,70.39,26.79,91.45,67.24,115.92,30.36,192.16,120.84,133.71,32.1,101.22,66.51,41.96,111.06,158.21,53.7,53.765,61.73,33.16,75.3,112.89,113.82,97.83,78.9,45.04,57.87,80.9
2015-11-17,113.69,71.11,146.08,69.39,26.81,91.03,67.07,116.13,30.32,190.57,126.18,133.82,32.64,101.5,66.13,41.67,110.94,157.03,53.71,52.97,61.29,32.87,75.07,112.74,114.39,97.55,78.83,45.08,59.92,79.96
2015-11-18,117.29,72.15,148.28,70.32,27.12,92.21,67.1,118.14,30.52,193.66,126.54,135.82,33.16,102.67,67.45,42.28,112.53,157.39,54.23,53.85,62.89,33.31,75.9,114.68,117.25,97.71,80.46,45.38,60.93,80.74
2015-11-19,118.78,72.74,149.24,70.02,27.37,90.83,66.99,118.71,30.27,193.03,126.86,136.74,34.3,102.49,67.66,43.11,113.3,158.38,54.28,53.94,62.89,32.29,76.22,115.02,110.63,98.3,80.15,45.76,60.7,80.3
2015-11-20,119.3,72.42,149.4,71.14,27.57,89.01,66.7,120.07,30.66,191.47,130.21,138.5,34.66,102.48,67.54,42.43,113.91,158.95,54.1,54.19,66.325,32.18,75.82,115.83,112.97,98.22,80.19,45.39,60.07,79.79
2015-11-23,117.75,72.24,148.34,71.02,27.43,90.01,66.52,119.42,30.59,189.19,132.5,138.46,34.48,102.77,66.88,42.96,114.47,158.65,54.01,54.19,66.23,31.33,75.97,115.63,112.16,98.09,80.11,44.99,60.26,80.28
2015-11-24,118.88,71.63,148.65,71.4,27.27,91.35,67.42,117.95,30.66,188.67,133.6,138.6,34.36,102.04,66.78,43.36,114.28,157.75,53.48,54.25,66.255,31.97,76.45,115.44,113.19,97.36,79.79,45.19,59.92,81.88
2015-11-25,118.03,71.69,147.43,71.49,27.24,90.87,67.26,118.67,30.36,189.15,134.65,138.0,34.45,101.96,66.86,43.36,114.4,157.63,53.72,53.69,67.065,32.87,75.9,114.8,114.41,97.27,79.56,44.92,60.24,81.25
2015-11-27,117.81,71.85,146.95,71.22,27.32,90.37,67.09,115.13,30.36,190.47,134.74,138.46,34.46,102.37,67.17,43.15,114.23,157.99,53.96,53.93,67.165,32.79,75.7,114.85,114.34,96.8,79.84,45.23,59.89,81.23
2015-11-30,118.3,71.64,145.45,72.65,27.25,91.32,67.34,113.47,29.94,190.02,133.88,139.42,34.77,101.24,66.68,42.62,114.16,156.58,53.01,54.35,66.14,32.77,74.84,114.57,112.71,96.05,79.01,45.45,58.84,81.66
2015-12-01,117.34,72.2,147.74,71.56,27.57,92.48,67.28,115.39,30.17,193.07,134.43,141.28,35.09,102.36,67.61,42.89,114.45,156.9,54.57,55.22,66.655,33.62,75.94,115.68,116.26,96.7,79.91,45.58,58.99,81.89
2015-12-02,116.28,71.2,146.96,71.03,27.44,90.25,67.27,114.0,29.97,190.26,133.81,139.7,34.83,102.05,66.66,42.77,113.72,155.7,53.82,55.21,66.325,32.9,75.79,114.71,117.64,95.25,79.04,44.92,58.35,79.55
2015-12-03,115.2,70.42,145.56,69.64,26.95,88.85,66.23,111.89,30.03,185.2,130.93,138.92,34.04,100.79,65.8,42.46,113.39,154.38,52.59,54.2,64.56,32.39,75.74,111.29,115.0,94.7,78.29,44.56,59.04,78.41
2015-12-04,119.03,71.1,148.5,69.98,27.48,89.71,67.75,114.24,30.49,189.99,134.53,140.43,34.935,102.95,67.89,43.29,116.2,158.22,53.64,55.91,66.165,32.8,77.83,114.06,117.74,95.73,80.4,45.71,59.66,78.86
2015-12-07,118.28,70.61,148.45,68.36,27.49,87.28,67.1,113.83,30.37,185.49,133.93,139.55,34.985,103.32,67.0,43.2,116.42,157.75,53.68,55.81,65.8,32.66,78.37,113.59,115.91,95.91,79.55,46.06,60.5,76.8
